"Experiment" "Beetle" "Trial" "Heading" "ShortName" "Indirect" "Direct" "Condition"
"1609" "LPexper.20191117.SecurityLightBergsigON" 203 9 245 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1610" "LPexper.20191117.SecurityLightBergsigON" 203 10 300 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1611" "LPexper.20191117.SecurityLightBergsigON" 204 1 220 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1612" "LPexper.20191117.SecurityLightBergsigON" 204 2 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1613" "LPexper.20191117.SecurityLightBergsigON" 204 3 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1614" "LPexper.20191117.SecurityLightBergsigON" 204 4 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1615" "LPexper.20191117.SecurityLightBergsigON" 204 5 215 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1616" "LPexper.20191117.SecurityLightBergsigON" 204 6 230 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1617" "LPexper.20191117.SecurityLightBergsigON" 204 7 225 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1618" "LPexper.20191117.SecurityLightBergsigON" 204 8 245 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1619" "LPexper.20191117.SecurityLightBergsigON" 204 9 230 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1620" "LPexper.20191117.SecurityLightBergsigON" 204 10 235 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1621" "LPexper.20191117.SecurityLightBergsigON" 205 1 80 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1622" "LPexper.20191117.SecurityLightBergsigON" 205 2 145 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1623" "LPexper.20191117.SecurityLightBergsigON" 205 3 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1624" "LPexper.20191117.SecurityLightBergsigON" 205 4 175 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1625" "LPexper.20191117.SecurityLightBergsigON" 205 5 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1626" "LPexper.20191117.SecurityLightBergsigON" 205 6 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1627" "LPexper.20191117.SecurityLightBergsigON" 205 7 NA "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1628" "LPexper.20191117.SecurityLightBergsigON" 205 8 NA "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1629" "LPexper.20191117.SecurityLightBergsigON" 205 9 NA "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1630" "LPexper.20191117.SecurityLightBergsigON" 205 10 NA "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1631" "LPexper.20191117.SecurityLightBergsigON" 206 1 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1632" "LPexper.20191117.SecurityLightBergsigON" 206 2 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1633" "LPexper.20191117.SecurityLightBergsigON" 206 3 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1634" "LPexper.20191117.SecurityLightBergsigON" 206 4 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1635" "LPexper.20191117.SecurityLightBergsigON" 206 5 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1636" "LPexper.20191117.SecurityLightBergsigON" 206 6 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1637" "LPexper.20191117.SecurityLightBergsigON" 206 7 210 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1638" "LPexper.20191117.SecurityLightBergsigON" 206 8 205 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1639" "LPexper.20191117.SecurityLightBergsigON" 206 9 200 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1640" "LPexper.20191117.SecurityLightBergsigON" 206 10 195 "Security Light ON
Rural" FALSE TRUE "SecurityLightONRural"
"1641" "LPexper.20191117.SecurityLightBergsigOFF" 197 1 0 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1642" "LPexper.20191117.SecurityLightBergsigOFF" 197 2 125 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1643" "LPexper.20191117.SecurityLightBergsigOFF" 197 3 70 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1644" "LPexper.20191117.SecurityLightBergsigOFF" 197 4 50 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1645" "LPexper.20191117.SecurityLightBergsigOFF" 197 5 60 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1646" "LPexper.20191117.SecurityLightBergsigOFF" 197 6 65 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1647" "LPexper.20191117.SecurityLightBergsigOFF" 197 7 15 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1648" "LPexper.20191117.SecurityLightBergsigOFF" 197 8 30 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1649" "LPexper.20191117.SecurityLightBergsigOFF" 197 9 355 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1650" "LPexper.20191117.SecurityLightBergsigOFF" 197 10 355 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1651" "LPexper.20191117.SecurityLightBergsigOFF" 206 1 25 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1652" "LPexper.20191117.SecurityLightBergsigOFF" 206 2 135 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1653" "LPexper.20191117.SecurityLightBergsigOFF" 206 3 140 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1654" "LPexper.20191117.SecurityLightBergsigOFF" 206 4 150 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1655" "LPexper.20191117.SecurityLightBergsigOFF" 206 5 155 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1656" "LPexper.20191117.SecurityLightBergsigOFF" 206 6 45 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1657" "LPexper.20191117.SecurityLightBergsigOFF" 206 7 150 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1658" "LPexper.20191117.SecurityLightBergsigOFF" 206 8 155 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1659" "LPexper.20191117.SecurityLightBergsigOFF" 206 9 95 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1660" "LPexper.20191117.SecurityLightBergsigOFF" 206 10 130 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1661" "LPexper.20191117.SecurityLightBergsigOFF" 202 1 250 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1662" "LPexper.20191117.SecurityLightBergsigOFF" 202 2 255 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1663" "LPexper.20191117.SecurityLightBergsigOFF" 202 3 225 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1664" "LPexper.20191117.SecurityLightBergsigOFF" 202 4 275 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1665" "LPexper.20191117.SecurityLightBergsigOFF" 202 5 285 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1666" "LPexper.20191117.SecurityLightBergsigOFF" 202 6 255 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1667" "LPexper.20191117.SecurityLightBergsigOFF" 202 7 260 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1668" "LPexper.20191117.SecurityLightBergsigOFF" 202 8 265 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1669" "LPexper.20191117.SecurityLightBergsigOFF" 202 9 270 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1670" "LPexper.20191117.SecurityLightBergsigOFF" 202 10 260 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1671" "LPexper.20191117.SecurityLightBergsigOFF" 204 1 155 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1672" "LPexper.20191117.SecurityLightBergsigOFF" 204 2 205 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1673" "LPexper.20191117.SecurityLightBergsigOFF" 204 3 200 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1674" "LPexper.20191117.SecurityLightBergsigOFF" 204 4 205 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1675" "LPexper.20191117.SecurityLightBergsigOFF" 204 5 170 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1676" "LPexper.20191117.SecurityLightBergsigOFF" 204 6 215 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1677" "LPexper.20191117.SecurityLightBergsigOFF" 204 7 195 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1678" "LPexper.20191117.SecurityLightBergsigOFF" 204 8 165 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1679" "LPexper.20191117.SecurityLightBergsigOFF" 204 9 195 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1680" "LPexper.20191117.SecurityLightBergsigOFF" 204 10 210 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1681" "LPexper.20191117.SecurityLightBergsigOFF" 198 1 140 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1682" "LPexper.20191117.SecurityLightBergsigOFF" 198 2 165 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1683" "LPexper.20191117.SecurityLightBergsigOFF" 198 3 145 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1684" "LPexper.20191117.SecurityLightBergsigOFF" 198 4 170 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1685" "LPexper.20191117.SecurityLightBergsigOFF" 198 5 145 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1686" "LPexper.20191117.SecurityLightBergsigOFF" 198 6 160 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1687" "LPexper.20191117.SecurityLightBergsigOFF" 198 7 150 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1688" "LPexper.20191117.SecurityLightBergsigOFF" 198 8 60 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1689" "LPexper.20191117.SecurityLightBergsigOFF" 198 9 75 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1690" "LPexper.20191117.SecurityLightBergsigOFF" 198 10 165 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1691" "LPexper.20191117.SecurityLightBergsigOFF" 203 1 150 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1692" "LPexper.20191117.SecurityLightBergsigOFF" 203 2 155 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1693" "LPexper.20191117.SecurityLightBergsigOFF" 203 3 145 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1694" "LPexper.20191117.SecurityLightBergsigOFF" 203 4 175 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1695" "LPexper.20191117.SecurityLightBergsigOFF" 203 5 180 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1696" "LPexper.20191117.SecurityLightBergsigOFF" 203 6 180 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1697" "LPexper.20191117.SecurityLightBergsigOFF" 203 7 310 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1698" "LPexper.20191117.SecurityLightBergsigOFF" 203 8 160 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1699" "LPexper.20191117.SecurityLightBergsigOFF" 203 9 215 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1700" "LPexper.20191117.SecurityLightBergsigOFF" 203 10 185 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1701" "LPexper.20191117.SecurityLightBergsigOFF" 205 1 25 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1702" "LPexper.20191117.SecurityLightBergsigOFF" 205 2 50 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1703" "LPexper.20191117.SecurityLightBergsigOFF" 205 3 30 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1704" "LPexper.20191117.SecurityLightBergsigOFF" 205 4 30 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1705" "LPexper.20191117.SecurityLightBergsigOFF" 205 5 35 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1706" "LPexper.20191117.SecurityLightBergsigOFF" 205 6 35 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1707" "LPexper.20191117.SecurityLightBergsigOFF" 205 7 10 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1708" "LPexper.20191117.SecurityLightBergsigOFF" 205 8 25 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1709" "LPexper.20191117.SecurityLightBergsigOFF" 205 9 30 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1710" "LPexper.20191117.SecurityLightBergsigOFF" 205 10 40 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1711" "LPexper.20191117.SecurityLightBergsigOFF" 199 1 325 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1712" "LPexper.20191117.SecurityLightBergsigOFF" 199 2 310 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1713" "LPexper.20191117.SecurityLightBergsigOFF" 199 3 350 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1714" "LPexper.20191117.SecurityLightBergsigOFF" 199 4 20 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1715" "LPexper.20191117.SecurityLightBergsigOFF" 199 5 15 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1716" "LPexper.20191117.SecurityLightBergsigOFF" 199 6 5 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1717" "LPexper.20191117.SecurityLightBergsigOFF" 199 7 5 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1718" "LPexper.20191117.SecurityLightBergsigOFF" 199 8 25 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1719" "LPexper.20191117.SecurityLightBergsigOFF" 199 9 25 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1720" "LPexper.20191117.SecurityLightBergsigOFF" 199 10 10 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1721" "LPexper.20191117.SecurityLightBergsigOFF" 200 1 270 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1722" "LPexper.20191117.SecurityLightBergsigOFF" 200 2 245 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1723" "LPexper.20191117.SecurityLightBergsigOFF" 200 3 285 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1724" "LPexper.20191117.SecurityLightBergsigOFF" 200 4 235 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1725" "LPexper.20191117.SecurityLightBergsigOFF" 200 5 235 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1726" "LPexper.20191117.SecurityLightBergsigOFF" 200 6 230 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1727" "LPexper.20191117.SecurityLightBergsigOFF" 200 7 240 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1728" "LPexper.20191117.SecurityLightBergsigOFF" 200 8 215 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1729" "LPexper.20191117.SecurityLightBergsigOFF" 200 9 185 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1730" "LPexper.20191117.SecurityLightBergsigOFF" 200 10 245 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1731" "LPexper.20191117.SecurityLightBergsigOFF" 201 1 55 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1732" "LPexper.20191117.SecurityLightBergsigOFF" 201 2 120 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1733" "LPexper.20191117.SecurityLightBergsigOFF" 201 3 115 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1734" "LPexper.20191117.SecurityLightBergsigOFF" 201 4 80 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1735" "LPexper.20191117.SecurityLightBergsigOFF" 201 5 110 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1736" "LPexper.20191117.SecurityLightBergsigOFF" 201 6 95 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1737" "LPexper.20191117.SecurityLightBergsigOFF" 201 7 90 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1738" "LPexper.20191117.SecurityLightBergsigOFF" 201 8 55 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1739" "LPexper.20191117.SecurityLightBergsigOFF" 201 9 95 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1740" "LPexper.20191117.SecurityLightBergsigOFF" 201 10 95 "Security Light OFF
Rural" FALSE FALSE "SecurityLightOFFRural"
"1741" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 1 45 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1742" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 2 140 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1743" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 3 105 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1744" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 4 330 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1745" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 5 130 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1746" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 6 290 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1747" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 7 25 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1748" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 8 340 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1749" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 9 175 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1750" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 155 10 25 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1751" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 1 30 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1752" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 2 40 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1753" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 3 185 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1754" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 4 110 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1755" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 5 230 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1756" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 6 335 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1757" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 7 240 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1758" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 8 10 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1759" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 9 325 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1760" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 156 10 NA "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1801" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 1 30 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1802" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 2 60 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1803" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 3 100 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1804" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 4 50 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1805" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 5 280 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1806" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 6 235 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1807" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 7 240 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1808" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 8 250 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1809" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 9 270 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1810" "LPexper.20200214.MostlyClearMarcusWalls.WitsCLEAR" 161 10 195 "Stars 3 (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1811" "LPexper.20200215.ClearMarcusWalls.Wits" 162 1 225 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1812" "LPexper.20200215.ClearMarcusWalls.Wits" 162 2 250 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1813" "LPexper.20200215.ClearMarcusWalls.Wits" 162 3 100 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1814" "LPexper.20200215.ClearMarcusWalls.Wits" 162 4 150 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1815" "LPexper.20200215.ClearMarcusWalls.Wits" 162 5 0 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1816" "LPexper.20200215.ClearMarcusWalls.Wits" 162 6 130 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1817" "LPexper.20200215.ClearMarcusWalls.Wits" 162 7 0 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1818" "LPexper.20200215.ClearMarcusWalls.Wits" 162 8 60 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1819" "LPexper.20200215.ClearMarcusWalls.Wits" 162 9 240 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1820" "LPexper.20200215.ClearMarcusWalls.Wits" 162 10 14 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1821" "LPexper.20200215.ClearMarcusWalls.Wits" 163 1 190 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1822" "LPexper.20200215.ClearMarcusWalls.Wits" 163 2 115 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1823" "LPexper.20200215.ClearMarcusWalls.Wits" 163 3 340 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1824" "LPexper.20200215.ClearMarcusWalls.Wits" 163 4 185 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1825" "LPexper.20200215.ClearMarcusWalls.Wits" 163 5 320 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1826" "LPexper.20200215.ClearMarcusWalls.Wits" 163 6 150 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1827" "LPexper.20200215.ClearMarcusWalls.Wits" 163 7 15 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1828" "LPexper.20200215.ClearMarcusWalls.Wits" 163 8 125 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1829" "LPexper.20200215.ClearMarcusWalls.Wits" 163 9 160 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1830" "LPexper.20200215.ClearMarcusWalls.Wits" 163 10 165 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1831" "LPexper.20200215.ClearMarcusWalls.Wits" 164 1 130 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1832" "LPexper.20200215.ClearMarcusWalls.Wits" 164 2 210 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1833" "LPexper.20200215.ClearMarcusWalls.Wits" 164 3 25 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1834" "LPexper.20200215.ClearMarcusWalls.Wits" 164 4 120 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1835" "LPexper.20200215.ClearMarcusWalls.Wits" 164 5 340 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1836" "LPexper.20200215.ClearMarcusWalls.Wits" 164 6 230 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1837" "LPexper.20200215.ClearMarcusWalls.Wits" 164 7 90 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1838" "LPexper.20200215.ClearMarcusWalls.Wits" 164 8 85 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1839" "LPexper.20200215.ClearMarcusWalls.Wits" 164 9 135 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1840" "LPexper.20200215.ClearMarcusWalls.Wits" 164 10 120 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1841" "LPexper.20200215.ClearMarcusWalls.Wits" 165 1 40 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1842" "LPexper.20200215.ClearMarcusWalls.Wits" 165 2 295 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1843" "LPexper.20200215.ClearMarcusWalls.Wits" 165 3 50 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1844" "LPexper.20200215.ClearMarcusWalls.Wits" 165 4 220 "Stars (Walls)
Urban" TRUE FALSE "StarsWallsUrban"
"1845" "LPexper.20200215.ClearMarcusWalls.Wits" 165 5 240 "Stars (Walls)
